start_time	end_time	duration	start_x	start_y	end_x	end_y	start_vdx	start_vdy	end_vdx	end_vdy
37.4111924032914	37.4191918344004	0.00799943110905588	457.7	-164.5	439	-171.1	-3.95874049945711	-13.7082066869301	-4.36482084690554	-13.8419452887538
37.6591747672355	37.6731737716473	0.013999004411744	435.2	-187.2	474.3	-153.6	-4.44733984799131	-14.1681864235056	-3.59826275787188	-13.4873353596758
37.9931510154565	38.1751380728674	0.181987057410879	500.2	-120.1	455.7	-108.7	-3.06243154435926	-12.9794661190965	-4.03723986856517	-12.7453798767967
38.7130998140201	38.8050932715996	0.0919934575795196	450.6	-130.4	546.5	741.9	-4.23240223463687	-13.7118463180363	-2.08938547486034	4.90715048025614
39.245061981841	39.2570611284755	0.01199914663448	513	703.5	485.1	710	-2.90285714285714	4.26978818283166	-3.54057142857143	4.41471571906354
39.9230137671402	40.6289635612629	0.705949794122716	454.6	660.4	568.1	859.6	-4.23287671232877	3.30144605116796	-1.64155251141552	7.73303670745273
40.6589614278637	41.6068940126279	0.947932584764203	-116.5	676.1	353.9	539.7	-16.286329386437	3.55194805194805	-6.15931108719053	0.599567099567101
42.2308496380574	42.2708467935154	0.0399971554579679	390.8	610.9	127.4	980.5	-5.50718232044199	2.15938864628821	-11.3281767955801	10.2292576419214
42.6508197705261	42.6608190594125	0.00999928888631985	125.3	919.8	110.1	942.4	-11.1166306695464	8.76989247311828	-11.4449244060475	9.25591397849462
43.5347569065343	43.5807536353241	0.0459967287897598	117.5	918	688.8	644.8	-11.6629464285714	8.93289328932893	1.08928571428571	2.92189218921892
43.9107301679906	43.9227293146541	0.0119991466635838	708.3	609.3	726.1	584.7	1.57736720554272	2.18161434977578	1.98845265588915	1.63004484304933
44.0847177943215	44.1007166565105	0.0159988621890079	723.6	554.7	683.7	518.3	1.92848904267589	0.956326987681972	1.0080738177624	0.141097424412093
44.5006882112648	44.5126873578993	0.01199914663448	635.7	514.8	608.4	503.2	-0.098964326812427	0.0625698324022336	-0.727272727272728	-0.196648044692738
45.9985816838162	46.2625629099493	0.263981226133183	657.2	520.7	632.6	311.1	0.395402298850576	0.193548387096775	-0.170114942528735	-4.46941045606229
46.7205303401279	46.7445286334259	0.0239982932980638	654.6	429.8	697.4	525.4	0.336793540945791	-1.83892617449664	1.32410611303345	0.299776286353467
47.0345080106054	47.0465071572398	0.01199914663448	663.2	554.2	635.5	537.8	0.537037037037038	0.948314606741574	-0.104166666666667	0.579775280898875
47.3324868188938	47.572469751758	0.239982932864223	629.1	553.6	536.5	320.6	-0.250863060989643	0.927536231884058	-2.38204833141542	-4.26755852842809
47.8304514045594	47.850449982303	0.0199985777435359	563.3	453.1	632.5	510.9	-1.76728110599078	-1.31767337807606	-0.172811059907834	-0.0246085011185687
48.0864331996127	48.1044319195789	0.0179987199662719	627	519.1	541.9	553.4	-0.299884659746251	0.159192825112108	-2.26297577854671	0.928251121076233
48.6323943718453	48.6503930918116	0.0179987199662719	560.8	522.5	625.7	466.6	-1.82698961937716	0.23489932885906	-0.329873125720876	-1.01565995525727
48.9863691977807	49.226352130645	0.239982932864223	658.6	456.4	602.9	236.3	0.427095292766935	-1.23008849557522	-0.851894374282435	-6.09955752212389
50.3362731950765	50.5722564123862	0.235983217309695	663	470.8	577.2	278.6	0.532407407407407	-0.919642857142857	-1.4537037037037	-5.20982142857143
51.2362091932737	51.2582076287945	0.0219984355207998	607.7	462.3	653.5	554.7	-0.753792298716452	-1.12443438914027	0.315052508751459	0.966063348416291
51.6801776190405	51.692176765675	0.01199914663448	635.2	559.7	606.5	567.9	-0.112412177985947	1.08409090909091	-0.784543325526932	1.27045454545454
52.058150738274	53.0220821852272	0.963931446953211	616.9	605.1	425.6	471.8	-0.540983606557378	2.12072892938497	-5.02107728337236	-0.915717539863325
53.3220608512929	53.3420594290365	0.0199985777435359	445.6	542.8	556.1	558.1	-4.54205607476635	0.699999999999999	-1.96028037383178	1.04772727272727
53.7400311260135	53.7560299882025	0.0159988621890079	600.3	533.8	661.1	558	-0.924330616996509	0.492655367231637	0.491268917345751	1.03954802259887
54.5539732399338	54.8199543238443	0.265981083910447	668.1	578.8	541.7	412	0.650462962962963	1.49775784753363	-2.27546296296296	-2.24215246636771
55.405912651564	55.4259112292784	0.019998577714432	579	513.2	502	504.6	-1.41203703703704	0.0269966254218233	-3.19444444444444	-0.166479190101237
56.0418674235989	56.0618660013424	0.0199985777435359	498.5	453.1	577.4	469.2	-3.26789838337182	-1.32062780269058	-1.44572748267898	-0.959641255605381
56.2458529165306	56.503834569332	0.257981652801391	608.9	522.3	553.5	369.5	-0.719075144508671	0.230425055928411	-2	-3.18791946308725
56.8598092530738	56.8718083997082	0.01199914663448	611.3	481.9	645.4	496.2	-0.665893271461718	-0.677165354330709	0.125290023201856	-0.355455568053993
57.6477532159188	57.6557526470278	0.00799943110905588	624.2	521.3	605.6	518.2	-0.366164542294321	0.208988764044943	-0.797219003476245	0.13932584269663
58.9716590621683	59.2536390082678	0.281979946099455	679	484.6	554.6	339	0.897583429228999	-0.60956618464961	-1.96547756041427	-3.84872080088988
59.9915865267685	60.5175491212867	0.525962594518205	548.9	456.8	536.7	290	-2.08705612829324	-1.22259136212625	-2.36655211912944	-4.91694352159468
60.8715239472222	60.8835230938566	0.01199914663448	572.5	415.4	542.7	425.1	-1.55350978135788	-2.15144766146993	-2.23935558112773	-1.93541202672606
62.0514400337415	62.0674388959305	0.0159988621890079	585	412	637.9	435.3	-1.26874279123414	-2.23214285714286	-0.048442906574395	-1.71205357142857
62.7013938102173	62.7133929568517	0.01199914663448	598.5	462.2	566.3	452.5	-0.957324106113033	-1.11284916201117	-1.70011534025375	-1.32960893854749
63.1073649382743	63.1213639427151	0.0139990044408478	564.5	468	603.4	469.9	-1.74163783160323	-0.984340044742729	-0.844290657439447	-0.941834451901566
63.7693178614136	63.7813170080481	0.01199914663448	634	456.3	605.4	452.2	-0.13840830449827	-1.24330357142857	-0.798154555940024	-1.33482142857143
63.9553046343499	64.4052726334485	0.44996799909859	596.6	485.9	520.9	396.8	-0.997701149425287	-0.581291759465479	-2.73793103448276	-2.56570155902004
64.449269504461	64.4612686511246	0.0119991466635838	541.2	405	579.1	416.9	-2.26865671641791	-2.37513873473918	-1.39839265212399	-2.11098779134295
65.5911882932996	65.6031874399341	0.01199914663448	605.9	466.4	566.9	463.4	-0.786620530565168	-1.01899441340782	-1.68627450980392	-1.08603351955307
66.0051588524657	66.2831390830106	0.277980230544927	569.6	497.1	610.1	346.9	-1.62586605080831	-0.332218506131549	-0.690531177829099	-3.68115942028986
67.2330715255521	67.479054031719	0.245982506166911	647.4	533	481.4	365.1	0.170310701956271	0.46875	-3.65017261219793	-3.27901785714286
67.8790255864733	67.9110233108513	0.0319977243780158	525.3	453.6	726.3	546.2	-2.65509259259259	-1.31088664421998	1.99768518518518	0.767676767676769
69.2169304371055	69.2269297259918	0.00999928888631985	643.6	536.7	618.8	538.3	0.0834298957126309	0.555056179775282	-0.491309385863269	0.591011235955055
69.6788975828385	69.6908967295021	0.0119991466635838	592.4	534.5	620.2	529.8	-1.10312862108922	0.50561797752809	-0.458864426419466	0.399999999999999
69.8668842135812	70.1928610306932	0.32597681711195	669.8	563.4	497.7	304	0.687427912341406	1.14604236343367	-3.28258362168397	-4.63768115942029
71.3787766905443	71.3927756949561	0.013999004411744	578.9	426.8	618.7	432.4	-1.41599073001159	-1.91031390134529	-0.493626882966395	-1.7847533632287
71.7587496675551	71.7667490986641	0.00799943110905588	640.1	465.3	621.3	463.3	0.00232558139534937	-1.0518018018018	-0.434883720930234	-1.09684684684685
72.5666922081436	72.982662625087	0.41597041694331	613.7	498.2	398.7	366.8	-0.604597701149424	-0.307692307692308	-5.54712643678161	-3.23745819397993
73.4906264996389	73.5066253618279	0.0159988621890079	431.2	428.8	481.5	439.2	-4.78899082568807	-1.85507246376812	-3.63532110091743	-1.6231884057971
73.8546006144607	73.8705994766497	0.0159988621890079	511.6	443.6	564	451.4	-2.96878612716763	-1.53191489361702	-1.75722543352601	-1.35722284434491
75.39249124247	75.7004693396157	0.307978097145678	584.5	443.6	478.5	344.2	-1.27733026467204	-1.52338530066815	-3.71691599539701	-3.73719376391982
75.8264603793796	75.8404593837913	0.013999004411744	494.9	377.2	542.2	386.2	-3.33947065592635	-2.99888765294772	-2.25086306098964	-2.79866518353726
76.2724286629236	76.6684005021234	0.395971839199774	587.4	447.6	812.5	383.1	-1.21618497109827	-1.4391061452514	3.98843930635838	-2.8804469273743
77.1743645188981	77.2003626699443	0.0259981510462239	818.2	409.3	652.5	434.7	4.12023121387283	-2.29497206703911	0.289017341040462	-1.72737430167598
77.9803072017094	77.9943062061211	0.013999004411744	658.8	427.6	620.6	444.5	0.434682080924854	-1.88603351955307	-0.448554913294797	-1.50837988826816
78.9002417776501	78.9142407820618	0.013999004411744	671.7	473.3	628	489.5	0.733796296296297	-0.867713004484305	-0.277777777777778	-0.504484304932735
79.1602232882287	79.4702012431517	0.309977954922942	605.2	499.5	511.5	267.3	-0.799999999999999	-0.277161862527716	-2.95402298850575	-5.42572062084257
79.9801649754518	79.998163695418	0.0179987199662719	559.6	425.2	609.2	456.6	-1.85895953757225	-1.94183445190157	-0.712138728323698	-1.23937360178971
80.3141412236728	80.7421107872797	0.427969563606894	627.8	554.3	518.6	460.6	-0.282080924855492	0.949494949494949	-2.80693641618497	-1.15375982042649
80.9080989825015	80.9160984135815	0.00799943107995205	563.7	472	583.5	476.5	-1.76416184971098	-0.896860986547085	-1.30635838150289	-0.795964125560538
82.6259768101445	82.8279624452989	0.201985635154415	198.8	289.7	410.5	341.2	-9.85921787709497	-4.84313725490196	-5.12849162011173	-3.72113289760349
83.3179275998555	83.3339264620445	0.0159988621890079	484.2	423.2	540.2	438.1	-3.57749712973594	-1.97772828507795	-2.29161882893226	-1.64587973273942
83.9438830830622	83.9538823719195	0.00999928885721602	635.9	469	661.9	469	-0.0947976878612722	-0.961968680089485	0.50635838150289	-0.961968680089485
84.7438261925417	84.7718242013943	0.0279980088525917	595.7	498.4	387.9	485.9	-1.01489117983963	-0.303232998885173	-5.77548682703322	-0.581939799331104
85.0338055697503	85.0558040052711	0.0219984355207998	372.8	481.5	464.9	484.4	-6.10045662100457	-0.677777777777778	-3.99771689497717	-0.613333333333334
85.5017722888151	85.755754226062	0.253981937246863	511.4	499.6	575.1	379.4	-2.95292766934558	-0.275862068965517	-1.4902411021814	-2.94994438264739
85.9297418523929	85.9497404301364	0.0199985777435359	592.6	448	663.9	464.5	-1.09468822170901	-1.43016759776536	0.551963048498845	-1.06145251396648
86.1277277719928	86.1457264919591	0.0179987199662719	696.7	488.1	755.1	493.1	1.3125	-0.535874439461883	2.66435185185185	-0.423766816143497
86.7796814062458	86.7916805528803	0.01199914663448	743.2	523.4	777.4	523.6	2.38888888888889	0.255605381165919	3.18055555555555	0.260089686098655
87.2256496897899	88.0855885325	0.859938842710108	786.6	513.8	649.4	346.9	3.38177623990773	0.0401785714285704	0.216839677047289	-3.68526785714286
88.6015518381319	88.6335495625099	0.0319977243780158	654.1	473.4	405.1	472.2	0.324137931034483	-0.861607142857143	-5.4	-0.888392857142857
89.8194652223319	89.8354640845209	0.0159988621890079	401.4	429.1	350.5	431.3	-5.45995423340961	-1.84427141268076	-6.62471395881007	-1.79532814238042
90.0534485818644	90.2854320836195	0.231983501755167	327	436.4	346.2	298.8	-7.105561861521	-1.66887417218543	-6.66969353007946	-4.70640176600442
90.4874177187739	90.5094161542947	0.0219984355207998	365.9	405.1	477.4	420.6	-6.2794959908362	-2.37819799777531	-3.72508591065292	-2.03337041156841
91.4433497346472	91.4593485968362	0.0159988621890079	528.2	455.5	587	463.7	-2.5909617612978	-1.2682379349046	-1.22827346465817	-1.08417508417508
91.7053311030031	91.7253296807467	0.0199985777435359	608.5	452.7	674.4	448.6	-0.732558139534884	-1.33258426966292	0.799999999999999	-1.42471910112359
91.9313150314265	92.2472925596812	0.315977528254734	727.6	497.7	668.9	355.5	2.03720930232558	-0.320987654320988	0.672093023255813	-3.51290684624018
92.3352863017353	92.3472854483698	0.01199914663448	650.3	420.9	618.5	424.7	0.239534883720929	-2.04719101123596	-0.5	-1.96179775280899
92.5312723635579	92.547271225747	0.0159988621890079	593.3	454.1	545.4	446.6	-1.08478513356562	-1.30258717660292	-2.19744483159117	-1.47131608548931
92.9852400782111	93.0012389404001	0.0159988621890079	528.8	474.4	482.3	468	-2.57407407407407	-0.84494382022472	-3.65046296296296	-0.98876404494382
93.6091957036115	93.6231947080232	0.013999004411744	452.9	456.4	405.4	445.9	-4.30114942528736	-1.24245810055866	-5.39310344827586	-1.47709497206704
93.8451789209212	94.0711628493445	0.225983928423375	385.1	469.8	392.4	346	-5.81963470319635	-0.937777777777777	-5.65296803652968	-3.68888888888889
94.9071033987857	94.9271019765292	0.0199985777435359	256.1	431.3	337.1	431.6	-8.66591422121896	-1.78342541436464	-6.83747178329571	-1.7767955801105
95.2170813537086	95.2310803581204	0.013999004411744	382.5	408.3	338.3	402.1	-5.85227272727273	-2.29678848283499	-6.85681818181818	-2.43410852713178
95.4130674155313	95.4670635754301	0.0539961598988157	325.2	393.9	432.4	21.2	-7.05829596412556	-2.54800431499461	-4.65470852017937	-10.588996763754
95.6050537618285	95.6270521973202	0.021998435491696	437.3	-1.6	462.9	-106.6	-4.48451327433628	-10.6777546777547	-3.91814159292035	-12.8607068607069
96.2950046937622	96.5229884799628	0.227983786200639	428.8	-131.6	101.9	1411.8	-4.54682454251884	-13.1079429735234	-11.5844994617869	18.3258655804481
96.7429728350835	96.9749563368387	0.231983501755167	428.8	-131.6	101.9	1411.8	-4.70378619153675	-13.4926624737945	-11.9844097995546	18.8637316561845
98.3268601919117	98.6288387157256	0.301978523813887	398.6	-115.5	487.3	392.9	-5.41255605381166	-13.3795309168444	-3.4237668161435	-2.53944562899787
98.7948269109474	98.8088259153883	0.0139990044408478	508.1	408.2	551.6	413.7	-3.03567318757192	-2.31438127090301	-2.03452243958573	-2.1917502787068
99.156801168021	99.6787640469556	0.521962878934573	636.8	488.4	594.6	437.1	-0.0740740740740751	-0.529147982062781	-1.05092592592593	-1.67937219730942
101.970601055684	102.256580717338	0.285979661653982	621.8	455.7	589.5	357.6	-0.419354838709678	-1.25389755011136	-1.16359447004608	-3.43875278396437
102.400570477039	102.416569339228	0.0159988621890079	572.3	334.1	620.7	354.9	-1.55453501722159	-3.94019933554817	-0.443168771526979	-3.47951273532669
103.54848883918	103.856466936326	0.307978097145678	595.9	447.8	565.9	373.2	-1.01495972382048	-1.42825361512792	-1.7054085155351	-3.08787541713014
104.14244659798	104.162445175723	0.0199985777435359	589.9	431.7	653.4	494	-1.15704387990762	-1.79642058165548	0.3094688221709	-0.402684563758389
104.442425264046	104.460423984012	0.0179987199662719	661.8	534.5	612.1	583.3	0.505800464037122	0.506756756756757	-0.647331786542923	1.60585585585585
105.248367946886	105.494350453053	0.245982506166911	593.5	537.2	590.8	535	-1.04966139954853	0.553238199780462	-1.11060948081264	0.504939626783754
105.648339501611	105.662338506052	0.0139990044408478	585.8	613.2	573.2	565.3	-1.2262443438914	2.22662266226623	-1.51131221719457	1.17271727172717
106.520277490985	106.538276210951	0.0179987199662719	585.3	553.1	652.7	553.1	-1.24177071509648	0.907284768211921	0.288308740068105	0.907284768211921
106.756260708295	106.770259712706	0.013999004411744	671	534.3	655.6	493.6	0.704545454545455	0.49173098125689	0.354545454545455	-0.405733186328555
106.916249330185	107.206228707393	0.28997937720851	658.1	506.1	654.7	293.2	0.409966024915063	-0.128961748633879	0.332955832389582	-4.78251366120219
108.26615332748	108.280152331892	0.013999004411744	651.5	481.3	611.1	475	0.264367816091954	-0.684503901895206	-0.664367816091954	-0.824972129319955
108.524134980282	108.738119762071	0.213984781788895	647.6	553.1	464.4	231.5	0.173318129988598	0.906284454244763	-4.00456100342075	-6.18522601984564
108.918106961704	108.940105397225	0.0219984355207998	474.7	347.5	597.4	382.5	-3.77397260273973	-3.6353591160221	-0.972602739726028	-2.86187845303867
109.146090747934	109.322078232013	0.175987484079087	614.1	412.5	121.7	316.4	-0.57877094972067	-2.17724288840263	-11.5821229050279	-4.2800875273523
109.456068702857	109.502065431647	0.0459967287897598	96.6	313.6	698.8	417.9	-12.1159420289855	-4.33661202185792	1.31103678929766	-2.0568306010929
109.8420412532	109.856040257611	0.013999004411744	693.2	454.1	676.9	490	1.22018348623853	-1.2880978865406	0.846330275229357	-0.489432703003337
110.094023332698	110.348005269945	0.253981937246863	670.8	520.7	598.5	332.2	0.706422018348623	0.193118756936738	-0.951834862385321	-3.99112097669256
112.207872999541	112.517850954464	0.309977954922942	593.1	477.3	506.2	273.4	-1.06712172923777	-0.76431718061674	-3.04436860068259	-5.25550660792952
112.861826491571	112.881825069315	0.0199985777435359	517.5	344.6	588.1	368.6	-2.7872582480091	-3.67912087912088	-1.18088737201365	-3.15164835164835
113.393788659392	113.401788090472	0.00799943107995205	608.2	423.9	599.7	443.4	-0.729357798165137	-1.95777777777778	-0.924311926605504	-1.52444444444444
114.009744853713	114.251727644325	0.241982790612383	655.5	470.7	582.7	231.3	0.354691075514874	-0.912707182320442	-1.31121281464531	-6.20331491712707
114.563705457025	114.57570460366	0.01199914663448	622	369.4	643.5	396.5	-0.412844036697248	-3.15836101882614	0.0802752293577982	-2.55813953488372
114.813687678747	114.821687109856	0.00799943110905588	627.3	421.1	607.8	419.2	-0.291284403669726	-2.02	-0.738532110091744	-2.06222222222222
117.467498944519	117.731480170653	0.263981226133183	628.8	510.1	576.4	287.5	-0.255416191562145	-0.0418963616317525	-1.45039908779932	-4.95038588754135
118.531423280161	118.54742214235	0.0159988621890079	585.5	428.4	631.5	449.9	-1.24571428571429	-1.8516057585825	-0.194285714285714	-1.37541528239203
119.089383599028	119.099382887915	0.00999928888631985	640.4	456.6	616.2	454.9	0.00915331807780268	-1.22974472807991	-0.54462242562929	-1.26748057713652
119.701340077794	119.961321588402	0.259981510607759	574.5	473.5	542.7	333.9	-1.49372862029647	-0.850828729281768	-2.21892816419612	-3.93591160220995
121.551208518533	121.771192873653	0.219984355120687	679.5	558.4	567.4	358.5	0.910138248847926	1.03687150837989	-1.67281105990783	-3.43016759776536
123.237088621798	123.26508663065	0.0279980088525917	606.9	572.1	621.3	793.2	-0.764434180138569	1.35056179775281	-0.43187066974596	6.31910112359551
124.199020210974	124.261015801982	0.0619955910078716	618.5	863.1	633.4	499.7	-0.496535796766744	7.86338185890258	-0.15242494226328	-0.275475923852184
124.692985081114	124.942967302835	0.249982221721439	676.9	497.4	585	329.8	0.849252013808975	-0.325167037861916	-1.26582278481013	-4.05790645879733
125.944896047469	125.964894625213	0.0199985777435359	607	464.1	656	564.8	-0.762124711316397	-1.07399103139013	0.369515011547344	1.18385650224215
126.114883958246	126.158880829258	0.0439968710124958	656.9	571.8	212.6	1064.1	0.38063063063063	1.31428571428571	-9.62612612612613	12.1340659340659
126.596849681722	126.614848401689	0.0179987199662719	223.1	1093.5	142.9	1091.2	-9.08278867102396	12.465166130761	-10.8300653594771	12.4158628081458
126.846831903444	127.352795920189	0.505964016745565	134	1113.6	619.9	609.8	-11.3072625698324	13.1785323110624	-0.449162011173185	2.14238773274918
128.254731776164	128.290729216096	0.0359974399325438	540.6	623.6	784.6	473.6	-2.2745995423341	2.48	3.30892448512586	-0.853333333333333
128.526712433406	128.54671101112	0.019998577714432	797	446.3	937.5	433.5	3.58447488584475	-1.45193370165746	6.79223744292238	-1.73480662983425
129.024677019072	129.044675596786	0.019998577714432	966.5	452.5	981.4	535.8	7.42045454545455	-1.31346578366446	7.75909090909091	0.525386313465783
129.346654120629	129.510642458074	0.163988337444607	953.9	581.6	982.8	493.6	7.1503416856492	1.54323725055432	7.80865603644647	-0.407982261640798
129.838619132992	129.858617710706	0.019998577714432	936.5	573.7	820.7	586.3	6.79266895761741	1.37263626251391	4.1397479954181	1.65294771968854
130.332584003103	130.352582580817	0.019998577714432	820.3	594	928	623.2	4.13058419243986	1.82628062360802	6.5979381443299	2.47661469933185
130.662560535769	130.670559966849	0.00799943107995205	943.7	634.6	966.6	639.2	6.95761741122566	2.73660714285714	7.48224513172967	2.83928571428572
131.122527823725	131.140526543692	0.0179987199662719	968.5	656.7	935.3	595.7	7.57785467128028	3.25168539325843	6.81199538638985	1.8808988764045
131.848476195592	132.072460266267	0.223984070675215	923.4	510.4	517.4	399.6	6.50746268656716	-0.0356744704570797	-2.81515499425947	-2.50613154960981
132.192451732699	132.210450452665	0.0179987199662719	553.6	464.9	643.9	478	-1.99078341013825	-1.05251396648045	0.0898617511520732	-0.759776536312849
