start_time	end_time	duration
1.79772516826051	1.94371478573885	0.145989617478335
3.98756943052285	4.1655567723792	0.177987341856351
6.96735751340748	7.17734257964185	0.209985066234367
8.55724444353837	8.71723306545755	0.159988621919183
10.3951137376134	10.5351037817891	0.139990044175647
11.8690089168958	12.0189982498996	0.149989333003759
14.6848086623359	14.9047930174565	0.219984355120687
16.3446906145546	16.5446763919317	0.199985777377151
18.3465482460742	18.5385345923714	0.191986346297199
21.342335191177	21.5863178395666	0.243982648389647
23.474183577986	23.6541707776196	0.179987199633615
26.2439865946362	26.3959757854464	0.151989190810127
29.0417876201391	29.2817705529742	0.239982932835119
30.6396739813499	30.7936630299373	0.153989048587391
33.5414676110668	33.717455095175	0.175987484108191
36.0652881215501	36.1852795879822	0.119991466432111
38.0311483131663	38.1251416285231	0.0939933153567836
39.953011633741	40.5949659791077	0.641954345366685
40.66896071675	41.5388988483173	0.869938131567324
46.0305794081942	46.2385646166513	0.207985208457103
47.3584849699691	47.5424718851573	0.183986915188143
49.0103674910788	49.1923545484897	0.181987057410879
50.3622713461518	50.5402586880082	0.177987341856351
52.0861487471266	52.9700858831056	0.883937135979068
54.5739718176774	54.8039554616553	0.229983643977903
56.2698512098286	56.4918354226975	0.221984212868847
59.009656359849	59.2136418527807	0.203985492931679
60.0155848200666	60.4875512546569	0.471966434590286
63.9873023587279	64.377274624625	0.389972265897086
66.0411562923982	66.2471416430781	0.205985350679839
67.257069818821	67.4610553117527	0.203985492931679
69.8908825068793	70.1808618840587	0.289979377179407
72.608689221408	72.9546646162635	0.345975394855486
75.4364881134825	75.6604721841577	0.223984070675215
76.3324243961251	76.6464020666026	0.31397767047747
79.2062200170185	79.4522025231854	0.245982506166911
80.3381395169708	80.7021136317926	0.363974114821758
82.6359760990017	82.7919650053664	0.155988906364655
85.5417694442731	85.7337557905703	0.191986346297199
87.2476481252816	88.0715895280882	0.823941402806668
90.0994453106832	90.2654335059051	0.165988195221871
91.9713121869136	92.2132949775259	0.241982790612383
93.8911756497109	94.0631634182646	0.171987768553663
96.36499971585	96.5149890488829	0.149989333032863
96.7529721239698	96.9669569057587	0.213984781788895
98.3888557828905	98.5808421291586	0.191986346268095
99.2267961900798	99.6027694515651	0.375973261485342
101.992599491205	102.230582566262	0.237983075057855
103.592485710193	103.842467931914	0.249982221721439
105.292364817898	105.450353582011	0.157988764112815
106.960246201197	107.162231836352	0.201985635154415
108.536134126916	108.694122891058	0.157988764141919
109.184088045615	109.310079085379	0.125991039763903
110.126021057076	110.318007403344	0.191986346268095
112.231871292839	112.479853656783	0.247982363944175
114.031743289204	114.211730488838	0.179987199633615
117.511495815532	117.705482019606	0.193986204074463
119.739337375504	119.929323864024	0.189986488519935
121.575206811831	121.743194864801	0.167988052970031
124.714983516606	124.90896972068	0.193986204074463
126.874829912267	127.320798195811	0.445968283544062
129.370652413927	129.48264444925	0.111992035323055
131.886473493301	132.040462541889	0.153989048587391
133.50835814781	133.676346200809	0.167988052999135
134.75626939864	134.952255460463	0.195986061822623
136.952113234234	137.104102425044	0.151989190810127
139.965898899274	140.115888232307	0.149989333032863
141.193811572361	142.067749419482	0.873937847121852
142.637708885013	142.641708600568	0.00399971555452794
142.721702911513	142.755700493668	0.0339975821552798
144.251594108442	144.407583014778	0.155988906335551
146.061465393694	146.225453731138	0.163988337444607
149.411227164732	149.581215075508	0.169987910776399
151.687065311271	151.885051230871	0.197985919599887
153.082966037357	153.364945983456	0.281979946099455
155.750776307541	156.218743026606	0.467966719064862
159.870483321458	160.092467534356	0.221984212897951
161.58836114913	162.146321467997	0.557960318867117
164.482155347767	164.71613870727	0.233983359503327
167.189962773409	167.351951253106	0.161988479696447
169.029831925262	174.985408375505	5.95557645024383
176.955268282676	177.267246095376	0.311977812700206
178.393166021997	178.681145541428	0.287979519431246
180.059047547547	180.419021946815	0.35997439926723
182.672861657833	185.070691128582	2.39782947074855
187.190540368756	187.364527995058	0.173987626301823
187.706503674388	188.326459584234	0.619955909845885
189.346387048863	189.536373537383	0.189986488519935
190.91627540125	191.054265587649	0.137990186398383
192.616154508956	192.818140144111	0.201985635154415
194.008055519487	194.240039021242	0.231983501755167
195.335961081262	195.939918128948	0.603957047685981
198.427741199499	198.817713465367	0.389972265867982
200.567589017417	201.247540660494	0.679951643076492
202.639441671025	203.815358041989	1.17591637096484
207.091125075385	207.235114835115	0.143989759730175
208.507024379214	208.697010867734	0.189986488519935
210.282898082311	210.522881015175	0.239982932864223
211.982777190016	213.194691000914	1.21191381089739
216.422461447743	216.582450069633	0.159988621890079
217.822361889383	218.02234766676	0.199985777377151
219.800221227633	220.020205582725	0.219984355091583
220.908142434288	221.232119393622	0.323976959334686
222.308042875899	222.888001630286	0.579958754387917
225.547812469391	225.82979241549	0.281979946099455
226.781724715809	227.295688163664	0.513963447854621
230.159484495671	230.339471695304	0.179987199633615
231.531386928458	231.759370714688	0.227983786229743
233.015281396598	233.601239724318	0.585958327719709
234.139201465441	234.647165339993	0.507963874551933
235.297119116469	235.955072324025	0.657953207555693
237.294977032434	238.276907199353	0.981930166919483
240.240767533192	241.894649912079	1.65388237888692
243.662524184067	249.622100349865	5.95957616579835
249.980074891384	250.102066215564	0.121991324180271
251.171990124538	251.313980026462	0.141989901923807
254.0697840387	254.287768536044	0.217984497343423
257.341551356571	257.51753884065	0.175987484079087
259.435402445699	259.893369875877	0.457967430178542
