start_time	end_time	duration	start_x	start_y	end_x	end_y	start_vdx	start_vdy	end_vdx	end_vdy
0.101199073687894	0.139196371397702	0.0379972977098078	322.5	564	682.8	578.9	-7.34104046242775	1.16985376827897	0.989595375722542	1.50506186726659
0.313183997728629	0.333182575443061	0.019998577714432	694.4	564.4	815.5	563.7	1.26511627906977	1.1815107102593	4.08139534883721	1.16572717023675
0.51316977510578	0.667158823664067	0.153989048558287	828.5	577.8	588.5	370.5	4.37862950058072	1.48031496062992	-1.19628339140534	-3.18335208098988
2.58102271315875	2.59702157534775	0.0159988621890079	604.9	381.2	562.9	335.7	-0.817229336437719	-2.94263217097863	-1.79511059371362	-3.96625421822272
3.04099000111455	3.19697890747921	0.155988906364655	596.9	325.6	599.9	311.2	-1.00232558139535	-4.17937219730942	-0.932558139534884	-4.50224215246637
3.87293083500117	4.07691632793285	0.203985492931679	534.1	322.5	348.5	352.4	-2.44290657439446	-4.23937360178971	-6.72433679354095	-3.57046979865772
4.68887280669878	5.13084137468832	0.441968567989534	134.1	438.1	136.3	440.4	-11.3430493273543	-1.63858093126386	-11.2937219730942	-1.58758314855876
5.45281847627484	5.47281705401838	0.0199985777435359	183.8	371.1	108.6	421.2	-10.2172452407615	-3.11037527593819	-11.9014557670773	-2.00441501103753
5.66280354250921	5.82079230665113	0.157988764141919	87.7	437	1036	729.5	-12.3973063973064	-1.65929203539823	8.88888888888889	4.81194690265487
6.9127146511164	6.92271393997362	0.00999928885721602	1058.6	750.1	1033.8	756.5	9.47058823529411	5.27937915742794	8.90950226244344	5.42128603104213
7.11070057071629	7.16469673061511	0.0539961598988157	1016	758.3	569.4	361.9	8.6337543053961	5.50391061452514	-1.6211251435132	-3.35418994413408
7.77065363604925	7.78665249823825	0.0159988621890079	592.4	372.9	571.4	427.7	-1.10697674418605	-3.12935883014623	-1.5953488372093	-1.89651293588301
8.00463699558168	8.02463557332521	0.0199985777435359	572.7	445.1	574.9	358.2	-1.56511627906977	-1.50506186726659	-1.51395348837209	-3.46006749156355
8.31861466605915	8.32861395494547	0.00999928888631985	565.5	305.1	589.6	303.6	-1.72653534183082	-4.62863534675615	-1.16801853997682	-4.66219239373602
9.65251980116591	9.84050643187948	0.187986630713567	566.2	325	617.5	297.7	-1.70833333333333	-4.17877094972067	-0.520833333333333	-4.78882681564246
10.7224437101104	10.9204296297103	0.197985919599887	609.4	349.8	632.2	343.2	-0.708333333333334	-3.62863534675615	-0.180555555555554	-3.77628635346756
12.3423285068711	12.5903108708153	0.247982363944175	605.3	375.6	650.1	298.4	-0.804171494785633	-3.05145413870246	0.234067207415991	-4.77852348993289
12.7602987815626	13.1002746031154	0.339975821552798	628.6	347.1	657.3	376.2	-0.264501160092807	-3.70145903479237	0.401392111368908	-3.04826038159372
13.9282157214475	14.0722054811486	0.143989759701071	593.3	335.4	1102.1	365.8	-1.07110091743119	-3.9463687150838	10.598623853211	-3.26703910614525
14.6541640933137	14.6941612488008	0.0399971554870717	1087.5	427.2	520	308.9	10.2637614678899	-1.89921612541993	-2.75229357798165	-4.54871220604703
15.0461362169881	15.0861333724461	0.0399971554579679	564.8	346.9	1133.6	460.5	-1.720823798627	-3.6976483762598	11.2951945080091	-1.15341545352744
15.2461219943652	15.2641207143315	0.0179987199662719	1139.8	451.9	1067.2	413.8	11.3076923076923	-1.33853006681515	9.66515837104073	-2.18708240534521
15.4381083406333	15.4521073450451	0.013999004411744	1041.6	399.8	1007.4	375.1	9.17942857142857	-2.51006711409396	8.39771428571428	-3.06263982102908
15.7260878600646	15.7400868644763	0.013999004411744	1008.6	381.2	1061.4	380.3	8.40592930444698	-2.92290502793296	9.61003420752566	-2.94301675977654
16.1940545791003	16.2080535835412	0.0139990044408478	1074.3	369.5	1081.2	442.2	9.87045454545454	-3.17725752508361	10.0272727272727	-1.55629877369008
16.3920404987293	16.6700207292743	0.277980230544927	1077.5	463.4	464.9	380.6	10.0459242250287	-1.09090909090909	-4.02066590126292	-2.94949494949495
16.78001290682	16.8000114845636	0.0199985777435359	449.7	343.6	558.9	331.8	-4.42044134727062	-3.78852643419572	-1.88385598141696	-4.05399325084364
17.1919836082088	17.2139820437296	0.0219984355207998	613.8	342	696	473.5	-0.612149532710281	-3.84615384615385	1.30841121495327	-0.8710407239819
17.5239599986526	17.5379590030643	0.013999004411744	703	480.2	673.1	425.5	1.47196261682243	-0.720271800679502	0.773364485981309	-1.95922989807475
18.0499225931708	18.3079042459722	0.257981652801391	634.8	403.8	-65.9	492	-0.116591928251122	-2.39911308203991	-15.8273542600897	-0.443458980044346
18.3379021125729	18.3519011169847	0.013999004411744	-55.2	510.3	-26.3	653	-15.047619047619	-0.0370774263904032	-14.4220779220779	3.0752453653217
18.3798991258373	18.4658930101141	0.0859938842768315	-27.2	663.3	100	651.8	-14.6476399560922	3.31798245614035	-11.8551042810099	3.06578947368421
18.5418876055046	18.5878843342944	0.0459967287897598	83.1	642.8	642.5	358	-12.6568181818182	2.91638795986622	0.0568181818181818	-3.43366778149387
18.8738639959483	19.093848351069	0.219984355120687	677	409.8	89.4	322.7	0.840909090909091	-2.27616926503341	-12.5136363636364	-4.21603563474388
19.2778352662572	19.3258318528242	0.0479965865670238	382.2	255.9	381.5	255.4	-5.91284403669725	-5.69111111111111	-5.92889908256881	-5.70222222222222
19.5598152123566	19.5798137900711	0.019998577714432	329.7	238.3	219	285.7	-7.03628117913832	-6.04861878453039	-9.54648526077098	-5.00110497237569
19.8357955851243	19.8557941628678	0.0199985777435359	192.9	316.9	84.2	376.2	-9.96878483835006	-4.29735682819383	-12.3924191750279	-2.99118942731278
20.103776526812	20.1337743934128	0.0299978666007519	88.2	397.8	485.7	441.2	-12.4983012457531	-2.543429844098	-3.49490373725934	-1.57683741648107
20.4417524905584	20.4657507838565	0.0239982932980638	505.3	421.5	675.6	438.7	-3.13255813953488	-2.04288939051919	0.827906976744187	-1.65462753950339
21.6316678659641	21.8356533588667	0.203985492902575	685.3	423.3	638.5	288.7	1.05104408352668	-1.98878923766816	-0.0348027842227378	-5.0067264573991
23.8755082881253	24.0934927854396	0.217984497314319	608.3	327.6	629.4	285.3	-0.732947976878614	-4.11607142857143	-0.245086705202313	-5.06026785714286
24.7514459930244	24.7634451396589	0.01199914663448	619.1	356.4	620.7	392.1	-0.483236994219653	-3.48098434004474	-0.446242774566473	-2.68232662192394
25.1094205345144	25.1234195389261	0.013999004411744	646.5	412.8	690.3	451.7	0.15063731170336	-2.22671156004489	1.1657010428737	-1.35353535353535
26.3293337765208	26.5073211183771	0.177987341856351	637.2	455.1	588.7	235.1	-0.0641466208476507	-1.26024363233666	-1.17525773195876	-6.1328903654485
27.2872656501422	27.3032645123312	0.0159988621890079	643.2	325.8	692.7	382.5	0.0733944954128451	-4.12860310421286	1.20871559633028	-2.87139689578714
27.8152281024086	27.8272272490431	0.01199914663448	703.7	413	678.6	392.6	1.46436781609196	-2.20244716351502	0.887356321839081	-2.65628476084538
27.8972222711309	28.1032076218398	0.205985350708943	680.9	394.8	688.5	301	0.939150401836969	-2.59866962305987	1.11366245694604	-4.67849223946785
30.1910591376363	30.3610470484127	0.169987910776399	610.9	432.7	618	239.6	-0.669735327963177	-1.76222222222222	-0.506329113924051	-6.05333333333333
30.8410129141121	31.0669968425354	0.225983928423375	639.5	309	86.4	318.7	-0.0112359550561798	-4.45664105378705	-12.4404494382022	-4.2436882546652
31.2329850377573	31.2769819087698	0.0439968710124958	296	260.9	296	260.9	-7.74774774774775	-5.50657894736842	-7.74774774774775	-5.50657894736842
31.4309709573572	31.7969449299562	0.365973972599022	275.5	241.5	203.7	268.1	-8.15436241610738	-5.89967284623773	-9.76062639821029	-5.31952017448201
31.9869314184762	32.0129295695224	0.0259981510462239	231.4	261.8	61.4	338.8	-9.02983425414365	-5.44504896626768	-12.7867403314917	-3.76931447225245
32.1789177647443	32.7188793636742	0.539961598929949	26.6	340.1	213.4	447	-13.5259095920617	-3.75327510917031	-9.40683572216097	-1.41921397379913
32.7528769458004	32.796873816842	0.0439968710415997	192.7	430.8	192.7	430.8	-10.006711409396	-1.78854625550661	-10.006711409396	-1.78854625550661
33.0008593097737	33.0448561807862	0.0439968710124958	165.3	407.2	504.1	313.2	-10.7276836158192	-2.3109151047409	-3.07118644067797	-4.38368246968026
33.6068162152078	33.6468133706949	0.0399971554870717	549.9	329.5	1152.4	366.7	-2.0361581920904	-4.02869757174393	11.5796610169492	-3.2075055187638
33.8188011392194	33.8367998591857	0.0179987199662719	1112.4	351.2	1056.9	282.1	10.5682326621924	-3.52631578947368	9.32662192393736	-5.04166666666667
34.1027809430961	34.1187798052852	0.0159988621890079	1047.9	265.6	1078.1	329.3	9.1457399103139	-5.40944017563117	9.82286995515695	-4.01097694840834
34.3267650137714	34.3407640181831	0.013999004411744	1071.8	352.7	1050.7	406.8	9.70337078651685	-3.51267916207277	9.22921348314607	-2.31973539140022
34.458755626838	34.5887463821273	0.129990755289327	1042.3	462.4	1084.2	402.6	9.05061867266592	-1.09613259668508	9.99325084364454	-2.41767955801105
34.8127304527734	34.8307291727397	0.0179987199662719	1074.9	466.5	1144.7	467.9	9.72930648769575	-1.00330760749724	11.2908277404922	-0.972436604189637
35.0707121056039	35.0867109677929	0.0159988621890079	1149.5	474.8	1109.1	522.5	11.3600891861761	-0.819383259911894	10.4593088071349	0.231277533039648
35.2087022919732	35.2446997319057	0.0359974399325438	1103	536.9	611.8	381.4	10.5346985210466	0.552719200887902	-0.641638225255974	-2.89900110987791
36.0966391435359	36.2846257742785	0.187986630742671	656.9	427.9	630.2	282.9	0.389850057670126	-1.87305122494432	-0.226066897347173	-5.10244988864143
36.734593773348	36.7545923510916	0.0199985777435359	667.9	376.3	726.3	515.5	0.644341801385681	-3.03579418344519	1.99307159353349	0.0782997762863535
36.948578555166	36.9625775595778	0.013999004411744	719.2	545.6	693.9	517.2	1.83333333333333	0.753363228699552	1.24768518518518	0.116591928251122
37.3165523855132	37.3305513899541	0.0139990044408478	665.7	496.3	636.7	466.6	0.594907407407408	-0.352017937219731	-0.0763888888888878	-1.01793721973094
37.5385365984112	37.7345226602338	0.195986061822623	635.5	460	553.7	248.9	-0.103806228373702	-1.15812917594655	-1.99077277970011	-5.85968819599109
38.4644707476546	38.4864691831754	0.0219984355207998	587.9	355.3	662.6	449.7	-1.20462427745665	-3.50559284116331	0.522543352601157	-1.39373601789709
39.0204312087735	39.048429217597	0.0279980088234879	652	486.4	462.6	483.5	0.277456647398844	-0.574635241301908	-4.10173410404624	-0.63973063973064
39.462399776763	39.5023969322501	0.0399971554870717	435.7	497.6	875	575.5	-4.70195627157652	-0.322147651006711	5.40851553509781	1.42058165548098
39.7763774472405	39.8743704781518	0.0979930309113115	885.9	585.8	216.2	896.6	5.57596371882086	1.62913907284768	-9.60997732426304	8.49006622516556
40.1083538376843	40.1283524154278	0.0199985777435359	223.8	926.8	122.1	935.6	-9.22838137472284	8.97835497835498	-11.4833702882483	9.16883116883117
40.2863411795406	40.504325676884	0.217984497343423	114.9	934.3	108.6	1023.9	-11.5027382256298	9.04282655246253	-11.6407447973713	10.9614561027837
40.7603074719373	40.774306476349	0.013999004411744	148.4	1031.5	188.2	1000.4	-10.8401323042999	11.1241970021413	-9.96251378169791	10.458244111349
40.9242958093819	40.9442943871254	0.0199985777435359	211.4	1004.7	320	960.2	-9.58836689038031	10.652972972973	-7.15883668903803	9.69081081081081
