4348.57094717071	4372.9884623564	630.599932378236
4349.01092484644	4373.01967968581	630.600426481261
4349.14463021215	4372.96964521028	630.599666858401
4350.01179442488	4373.05819547612	630.600854400295
4350.80310037586	4372.41482402723	630.599049489958
4351.05891981105	4371.92508672472	630.601814811189
4350.96959264891	4372.05022052359	630.597302015293
4351.01999135523	4371.90248704317	630.606186960607
4350.9890978734	4371.07415006883	630.5542669674
4351.00810657726	4370.97985046471	630.421803112048
4350.9969679314	4371.00903564016	630.334181054272
4351.00375823968	4370.99376690101	630.22592670428
4350.99870602455	4371.00255869586	630.195881670777
4351.00473141789	4370.99710388368	630.201594424885
4350.99476877873	4370.99999539202	630.198860359758
4351.01069297684	4370.99905194135	630.200527342533
4350.98484831764	4370.99909864492	630.199476611112
4351.02655022473	4371.00018099798	630.200084049745
4350.96212228794	4370.99787738183	630.19987625218
4351.05983281252	4371.00245212835	630.19971516991
4350.25785797408	4370.99572326836	630.200437517082
4350.0216829137	4371.0037339946	630.199176579762
4349.61583669683	4371.01596655151	630.201325460593
4348.89242482246	4371.86848863584	630.197857397356
4349.07236712516	4372.03182759065	630.204270941437
4348.92958814424	4371.98484692868	630.17301050515
4348.31603852123	4372.00963850229	630.145715766767
4347.34640367841	4371.9956551538	630.152145232525
4347.02949385192	4372.00371390706	630.148677328035
4346.52575494511	4372.00179133275	630.150876312315
4345.24746999064	4371.99779697771	630.149520279975
4344.70990613901	4372.00897513181	630.150310795501
4344.07423006451	4371.98949747145	630.150088123346
4343.59701958179	4372.02086739432	630.149787332857
4342.90342795122	4371.96934228127	630.150788418632
4342.19796067889	4372.06456469996	630.148922178052
4341.1356576921	4371.44315716226	630.151977642363
4340.87646398173	4370.66915926449	630.147315254347
4340.04742731635	4369.4470492863	630.123762573434
4339.90074630286	4368.89605311657	630.041445020889
4339.07871717433	4369.08906514489	629.998601537565
4338.98524336501	4368.2539037306	629.931147054362
4339.00370790882	4367.94865355019	629.888256929943
4338.99481248658	4368.02235394572	629.815264183582
4338.99998318061	4367.98429376926	629.794589982036
4338.99808908867	4368.00900589304	629.802866870244
4338.9965394273	4367.99160128325	629.798045540098
4339.00327875825	4368.00530607081	629.801022532039
4338.98935290913	4367.9943347833	629.799197025175
4339.01293293519	4368.00571819248	629.800286595156
4338.97521116408	4367.9929660272	629.799739388133
4339.03535733712	4368.01019106052	629.800037500436
4338.93159053963	4367.9839292915	629.799931930494
4339.69774459604	4368.0363185914	629.799996870737
4340.0812554545	4367.76562902296	629.799996381974
4340.83618543157	4367.04998116646	629.799871059248
4341.03938954745	4366.99461236218	629.800178398191
4341.47907626997	4367.0084920845	629.799497524146
4342.43985473495	4366.98647658879	629.800656079142
4342.98186285815	4367.02585259001	629.798637643027
4343.76676646149	4366.96078565245	629.801906192821
4344.10507216013	4367.06147796812	629.79673067103
4344.93356499083	4366.2331137348	629.805092542011
4344.97195707867	4366.03422898411	629.790065941481
4345.66915259085	4365.29936688517	629.846192877255
4346.08353362969	4364.9947395035	629.903248455883
4345.9586254144	4364.63170561657	629.913384046687
4346.02783837965	4363.93321404305	630.00185218904
4345.9851720018	4363.21155418828	630.079895735228
4346.01174406927	4362.94338403661	630.106168840486
4345.99447236471	4362.27895625141	630.096794597374
4346.00570064848	4361.83278846578	630.102109610977
4345.99819266166	4361.12246192694	630.098867362415
4346.00321893292	4360.92935163807	630.100845897598
4346.00036003119	4361.08222488935	630.099673330722
4346.00123248333	4360.30964983704	630.100288319274
4346.00343317845	4359.93535717271	630.099954385654
4345.9837049245	4360.00105570697	630.100089485761
4345.19563936581	4359.40150992802	630.10000167342
4344.90797091242	4359.00108958563	630.099999090134
4345.12051029264	4358.99813186013	630.099998146048
4344.42122822393	4358.9993624607	630.099999090134
4343.97137963844	4358.99932281922	630.10000167342
4343.30464195683	4358.99903078372	630.100002042819
4342.87293687193	4359.00053557917	630.10000019672
4342.14217432194	4358.99818774459	630.09999804421
4341.94827035773	4359.00209707556	630.099997738734
4342.02720183675	4358.99693327813	630.100001057954
4341.9812245722	4359.00486494913	630.100002165972
4342.00989165161	4358.99319741134	630.100001057954
4341.99254159493	4359.01153119711	630.099997738734
4342.00253081618	4358.98156560084	630.09999804421
4341.99755282217	4359.03795993163	630.10000019672
4341.99999542821	4358.78812634953	630.100002042819
4341.99972945977	4358.41306608308	630.10000167342
4341.99908072983	4358.04319291569	630.099999090134
4342.0012827358	4357.98371950871	630.100046804014
4341.99768213951	4358.00873612891	630.100011190914
4342.0033965786	4357.99404294951	630.100062923292
4341.99453641163	4358.00325571718	630.100003105641
4342.00881761271	4357.99638786256	630.100072757325
4341.98245020297	4358.00219960586	630.10001103739
4342.07405897237	4357.995485533	630.100170836007
4342.26616911038	4358.00493572243	630.099818441483
4342.24156733614	4357.99098716345	630.100837003758
4342.25533208534	4358.01290994608	630.095118149115
4342.24703771133	4357.97874890186	630.009708090032
4342.25174737121	4358.03279970155	629.997229527117
4342.2499294679	4357.93359907091	630.002148803349
4342.25039966985	4358.38598374387	629.997658380141
4342.25111966821	4359.06039342877	630.002267586363
4342.2499416751	4358.96234181937	629.9170228407
4342.25220860303	4359.02900998008	629.896987430096
4342.24808989253	4358.97261186872	629.899931228773
4342.26094669118	4359.03005042994	629.902916349582
4342.1466481316	4358.96297248902	629.872951143846
4341.95002603395	4359.70336333603	629.845262958711
4342.06866622702	4360.06297686781	629.85232367281
4341.33856472094	4359.96149439426	629.848666875323
4340.90912413151	4360.03398048049	629.850582357123
4341.0590724345	4359.96338742849	629.849900262199
4340.12098999608	4360.04912873925	629.849469194106
4340.01080470987	4359.91338678365	629.851540536027
4339.20121606941	4360.5583057727	629.84295211892
4338.96256317855	4361.08209988001	629.800239337378
4338.29344694891	4360.95932867646	629.800190535867
4337.92389872235	4361.02591796137	629.799878736225
4338.04342877493	4360.98396906016	629.79968433945
4337.96489084708	4361.01078355992	629.800492907108
4338.03902112594	4360.99376220982	629.798835384008
4337.7325430841	4361.00425846372	629.801829687128
4337.12673246642	4360.99805521748	629.796109863277
4336.97638283924	4361.00062850727	629.815739248586
4337.01573032312	4361.00044764242	629.893616561674
4336.98346662723	4360.99799747152	629.903709971146
4337.02431137906	4361.00142110821	629.893285160065
4336.96471951397	4360.9963862548	629.949933222735
4337.06803735593	4361.00355804179	630.006961564839
4336.76296250085	4360.99277094787	629.996598067164
4336.01826061773	4361.00781483267	630.002094084772
4335.84007198277	4360.99381538509	629.999048304034
4334.98829490668	4361.59360830378	630.000427621751
4334.99380855155	4362.07300573993	630.000450630828
4334.24992175797	4361.91692779517	629.999006440925
4333.39879167017	4362.33354702719	630.002053923124
4332.93806199169	4363.03873007215	629.996593468708
4333.01559254079	4362.96609975684	630.006890252634
4332.33926747808	4363.07544886061	629.950812071072
4331.48667322211	4363.89755380469	629.893164911428
4330.93530513723	4364.07254532135	629.903616401912
4331.02849543982	4364.83413716242	629.897712252141
4330.98086655798	4365.20296414719	629.90157460408
4331.0098752965	4365.99094661426	629.898828486576
4330.99178782151	4365.99932185892	629.901003097329
4331.00328961677	4366.00268391774	629.898898125648
4330.99676337031	4365.99983065794	629.901882288066
4331.00070540077	4366.00039545869	629.891755619275
4330.99762046086	4366.00220917337	629.805609301029
4331.00032410578	4365.99752274331	629.799043050259
4330.99772141747	4366.00520032206	629.800308620709
4331.00035765551	4365.99216280572	629.799782659517
4330.99738528302	4366.01373105251	629.800080110546
4330.99942462059	4365.96967036787	629.79988744884
4330.99728673437	4366.19509398654	629.800028319841
4331.00049149495	4366.9287419246	629.799924443232
4330.98416454559	4367.00673748987	629.799992378928
4331.44847476253	4366.99913007075	629.799944330373
4332.39397248544	4367.00063358964	629.800001692727
4332.92062827327	4367.0000182974	629.800003465555
4333.48466084139	4366.9996627625	629.800001692727
4334.04992148318	4367.00097060536	629.799996381974
4334.57124539484	4366.99777058608	629.799996870737
4335.46356745248	4367.00273916399	629.800000314751
4336.1802389098	4366.99499356217	629.80000326851
4337.000348332	4367.00513409163	629.800002677472
4337.77132440976	4366.98971177293	629.799998544214
4338.17353906413	4367.01244746324	629.799997033676
4338.94591047999	4366.97491603185	629.799998544214
4340.25988562931	4367.73020209248	629.799885604838
4341.00214098631	4368.09942741529	629.79995303925
4341.70180927331	4367.89326890762	629.799725693316
4343.14901056904	4368.73717646085	629.800046267789
4344.18626320843	4369.00014337035	629.799475494877
4345.04424333419	4369.32630690156	629.800402024237
4345.78317643212	4370.25717688274	629.7988678232
4346.35015404699	4370.9189572864	629.801429727348
4347.56034789626	4371.15770037947	629.796132025478
4348.58683330153	4371.93721468912	629.823371969286
4349.15956446689	4372.014543471	629.961552993075
4349.87096881859	4371.99574712235	630.124757164494
4350.44474994468	4372.00400135491	630.209082339847
4351.31587255756	4371.9988818592	630.289111182684
4351.95632025304	4372.00294323862	630.303653753757
4352.18222496055	4371.99712514283	630.299806761648
4353.0167847977	4372.0060716288	630.387370083789
4352.98722125021	4371.99093255031	630.402913000066
4353.01213380383	4372.01396005445	630.398945931805
4352.99489023448	4371.97677765665	630.400947724978
4353.00570525135	4372.03678285627	630.399675421135
4352.99860466602	4371.9263803359	630.400438397771
