start_time	end_time
0.379179304261925	0.738153774640523
2.57302328204969	2.59002207312733
2.93299768134602	2.95199633020093
2.9669952635013	3.25997442734661
3.27297350286972	3.29197215172462
3.32696966276853	3.32996944943443
3.34696824051207	3.35796745825792
3.80293581291335	4.169909714401
4.42689143834286	4.42989122497966
4.44289030053187	4.45188966050046
4.47688788268715	4.48988695821026
4.60287892242195	5.22383476118557
5.58480908934143	5.95178299082909
5.95278291971772	5.95778256413178
5.98278078631847	6.00177943517338
6.16876755928388	6.31975682120537
6.98870924650691	7.06170405526063
7.06470384192653	7.06770362859243
7.12069985957351	7.19169481054996
7.80465121820453	7.82364986705943
9.5325283347338	9.9135012406332
10.2064804044785	10.2294787688879
10.242477844411	10.2674760665977
10.6624479769089	11.1074163315643
11.2984027489729	11.4373928642308
11.7483707480424	11.8133661257161
12.2083380360273	12.6473068173509
12.7023029061384	13.1912681318063
13.2442643628165	13.2932608782721
13.8862187082123	14.159199294314
14.4381794537476	14.5751697112573
14.6501643777883	14.6611635955342
15.0741342258116	15.1791267589433
16.3140460455325	16.7530148268852
17.0039969774953	17.1409872349759
17.9599289933394	18.5768851165485
18.6458802097477	18.7788707517029
18.799869258306	19.4148255237378
20.8557230497536	20.8747216985794
21.2976916177431	21.3046911199344
21.54367412391	21.9786431897082
22.1356320249324	22.2586232780304
23.7555168216932	24.2584810517728
24.4574669002614	24.5624594333931
24.9854293525568	24.9944287125254
26.2233413145004	26.2383402478008
26.2633384699875	26.7063069668657
27.8412262534548	28.2821948925848
28.4051861456537	28.5561754075752
30.0990656800277	30.1160644711053
30.1210641155485	30.5300350302714
30.6830241499702	31.885938600899
31.8889383875648	31.9119367519452
32.1029231693537	32.8878673455329
33.5728186330525	33.5798181352729
33.6088160729851	33.6398138684744
33.6448135129176	33.7178083216422
33.8248007125512	33.9117945257167
34.3807611736411	34.7537346484605
35.2167017230822	35.2956961051386
36.0286439792253	36.4656129028008
36.7585920666461	36.7715911421692
36.8145880843222	36.8295870176225
36.8345866620366	36.8495855953661
37.3325512477022	37.3555496121116
37.4765410074324	37.9235092198651
38.1024964906101	38.1794910148892
38.1824908015551	38.20148945041
39.5043967900274	39.5593928787857
39.7283808606735	39.9313664247165
40.2063468685956	40.5533221923397
40.6303167166479	40.6773133743263
40.8543007872941	40.8992975871952
41.7742353632348	42.2472017267137
42.4421878596477	42.4591866507253
42.4901844462438	42.5111829528469
43.5501090663311	43.5771071462659
43.5961057951208	43.6271035906102
44.5580373842968	44.993006450095
